2.02	0	0	0	-0.0434279	-0.0900824	0
2.03	0	0	0	-0.0443287	-0.0896391	0
2.04	0	0	0	-0.0452206	-0.0891958	0
2.05	0	0	0	-0.0461126	-0.0887347	0
2.06	0	0	0	-0.0469953	-0.0882735	0
2.07	0	0	0	-0.0478781	-0.0877948	0
2.08	0	0	0	-0.0487512	-0.087316	0
2.09	0	0	0	-0.0496244	-0.0868197	0
2.1	0	0	0	-0.0504876	-0.0863235	0
2.11	0	0	0	-0.0513509	-0.08581	0
2.12	0	0	0	-0.0522038	-0.0852965	0
2.13	0	0	0	-0.0530568	-0.0847659	0
2.14	0	0	0	-0.0538991	-0.0842353	0
2.15	0	0	0	-0.0547415	-0.0836879	0
2.16	0	0	0	-0.0555729	-0.0831405	0
2.17	0	0	0	-0.0564043	-0.0825765	0
2.18	0	0	0	-0.0572244	-0.0820124	0
2.19	0	0	0	-0.0580446	-0.081432	0
2.2	0	0	0	-0.0588531	-0.0808515	0
2.21	0	0	0	-0.0596616	-0.0802549	0
2.22	0	0	0	-0.0604582	-0.0796583	0
2.23	0	0	0	-0.0612548	-0.0790457	0
2.24	0	0	0	-0.0620391	-0.0784332	0
2.25	0	0	0	-0.0628234	-0.077805	0
2.26	0	0	0	-0.0635952	-0.0771767	0
2.27	0	0	0	-0.064367	-0.0765331	0
2.28	0	0	0	-0.0651258	-0.0758894	0
2.29	0	0	0	-0.0658847	-0.0752305	0
2.3	0	0	0	-0.0666305	-0.0745717	0
2.31	0	0	0	-0.0673762	-0.0738979	0
2.32	0	0	0	-0.0681084	-0.0732242	0
2.33	0	0	0	-0.0688407	-0.0725358	0
2.34	0	0	0	-0.0695591	-0.0718474	0
2.35	0	0	0	-0.0702776	-0.0711446	0
2.36	0	0	0	-0.070982	-0.0704418	0
2.37	0	0	0	-0.0716864	-0.0697249	0
2.38	0	0	0	-0.0723765	-0.0690081	0
2.39	0	0	0	-0.0730666	-0.0682774	0
2.4	0	0	0	-0.0737421	-0.0675467	0
2.41	0	0	0	-0.0744175	-0.0668026	0
2.42	0	0	0	-0.0750781	-0.0660584	0
2.43	0	0	0	-0.0757387	-0.065301	0
2.44	0	0	0	-0.0763841	-0.0645436	0
2.45	0	0	0	-0.0770296	-0.0637733	0
2.46	0	0	0	-0.0776596	-0.063003	0
2.47	0	0	0	-0.0782896	-0.0622201	0
2.48	0	0	0	-0.078904	-0.0614372	0
2.49	0	0	0	-0.0795184	-0.0606421	0
2.5	0	0	0	-0.0801169	-0.0598469	0
2.51	0	0	0	-0.0807153	-0.0590397	0
2.52	0	0	0	-0.0812976	-0.0582326	0
2.53	0	0	0	-0.08188	-0.0574138	0
2.54	0	0	0	-0.0824459	-0.056595	0
2.55	0	0	0	-0.0830119	-0.0557648	0
2.56	0	0	0	-0.0835612	-0.0549347	0
2.57	0	0	0	-0.0841106	-0.0540936	0
2.58	0	0	0	-0.0846431	-0.0532525	0
2.59	0	0	0	-0.0851756	-0.0524008	0
2.6	0	0	0	-0.0856911	-0.051549	0
2.61	0	0	0	-0.0862066	-0.0506869	0
2.62	0	0	0	-0.0867048	-0.0498249	0
2.63	0	0	0	-0.0872031	-0.0489528	0
2.64	0	0	0	-0.0876839	-0.0480808	0
2.65	0	0	0	-0.0881647	-0.0471992	0
2.66	0	0	0	-0.0886279	-0.0463175	0
2.67	0	0	0	-0.0890911	-0.0454266	0
2.68	0	0	0	-0.0895364	-0.0445357	0
2.69	0	0	0	-0.0899818	-0.0436359	0
2.7	0	0	0	-0.0904091	-0.0427361	0
2.71	0	0	0	-0.0908365	-0.0418277	0
2.72	0	0	0	-0.0912457	-0.0409193	0
2.73	0	0	0	-0.0916549	-0.0400028	0
2.74	0	0	0	-0.0920457	-0.0390862	0
2.75	0	0	0	-0.0924366	-0.0381619	0
2.76	0	0	0	-0.092809	-0.0372375	0
2.77	0	0	0	-0.0931814	-0.0363057	0
2.78	0	0	0	-0.0935351	-0.0353739	0
2.79	0	0	0	-0.0938888	-0.034435	0
2.8	0	0	0	-0.0942238	-0.0334961	0
2.81	0	0	0	-0.0945588	-0.0325505	0
2.82	0	0	0	-0.0948748	-0.0316049	0
2.83	0	0	0	-0.0951909	-0.030653	0
2.84	0	0	0	-0.0954879	-0.0297011	0
2.85	0	0	0	-0.0957849	-0.0287433	0
2.86	0	0	0	-0.0960627	-0.0277854	0
2.87	0	0	0	-0.0963406	-0.026822	0
2.88	0	0	0	-0.0965992	-0.0258586	0
2.89	0	0	0	-0.0968578	-0.02489	0
2.9	0	0	0	-0.097097	-0.0239214	0
2.91	0	0	0	-0.0973362	-0.0229481	0
2.92	0	0	0	-0.0975559	-0.0219747	0
2.93	0	0	0	-0.0977757	-0.020997	0
2.94	0	0	0	-0.0979759	-0.0200192	0
2.95	0	0	0	-0.0981761	-0.0190374	0
2.96	0	0	0	-0.0983566	-0.0180557	0
2.97	0	0	0	-0.0985372	-0.0170703	0
2.98	0	0	0	-0.098698	-0.0160849	0
2.99	0	0	0	-0.0988589	-0.0150963	0
3	0	0	0	-0.099	-0.0141078	0
3.01	0	0	0	-0.099141	-0.0131163	0
3.02	0	0	0	-0.0992623	-0.0121249	0
3.03	0	0	0	-0.0993835	-0.0111311	0
3.04	0	0	0	-0.0994849	-0.0101373	0
3.05	0	0	0	-0.0995863	-0.0091414	0
3.06	0	0	0	-0.0996677	-0.00814554	0
3.07	0	0	0	-0.0997492	-0.00714805	0
3.08	0	0	0	-0.0998107	-0.00615056	0
3.09	0	0	0	-0.0998722	-0.00515183	0
3.1	0	0	0	-0.0999137	-0.00415311	0
3.11	0	0	0	-0.0999553	-0.00315356	0
3.12	0	0	0	-0.0999768	-0.00215401	0
3.13	0	0	0	-0.0999983	-0.00115402	0
3.14	0	0	0	-0.0999999	-0.000154039	0
3.15	0	0	0	-0.100001	0.000845975	0
3.16	0	0	0	-0.099983	0.00184599	0
3.17	0	0	0	-0.0999645	0.00284563	0
3.18	0	0	0	-0.099926	0.00384528	0
3.19	0	0	0	-0.0998876	0.00484416	0
3.2	0	0	0	-0.0998292	0.00584303	0
3.21	0	0	0	-0.0997707	0.00684074	0
3.22	0	0	0	-0.0996924	0.00783845	0
3.23	0	0	0	-0.099614	0.00883459	0
3.24	0	0	0	-0.0995157	0.00983073	0
3.25	0	0	0	-0.0994174	0.0108249	0
3.26	0	0	0	-0.0992992	0.0118191	0
3.27	0	0	0	-0.099181	0.0128109	0
3.28	0	0	0	-0.0990429	0.0138027	0
3.29	0	0	0	-0.0989049	0.0147917	0
3.3	0	0	0	-0.0987471	0.0157808	0
3.31	0	0	0	-0.0985893	0.0167667	0
3.32	0	0	0	-0.0984118	0.0177526	0
3.33	0	0	0	-0.0982342	0.0187349	0
3.34	0	0	0	-0.0980371	0.0197173	0
3.35	0	0	0	-0.0978399	0.0206957	0
3.36	0	0	0	-0.0976232	0.0216741	0
3.37	0	0	0	-0.0974064	0.0226481	0
3.38	0	0	0	-0.0971702	0.0236222	0
3.39	0	0	0	-0.096934	0.0245915	0
3.4	0	0	0	-0.0966784	0.0255609	0
3.41	0	0	0	-0.0964228	0.0265251	0
3.42	0	0	0	-0.0961479	0.0274893	0
3.43	0	0	0	-0.095873	0.0284481	0
3.44	0	0	0	-0.0955789	0.0294068	0
3.45	0	0	0	-0.0952848	0.0303596	0
3.46	0	0	0	-0.0949717	0.0313125	0
3.47	0	0	0	-0.0946586	0.0322591	0
3.48	0	0	0	-0.0943265	0.0332057	0
3.49	0	0	0	-0.0939945	0.0341456	0
3.5	0	0	0	-0.0936436	0.0350855	0
3.51	0	0	0	-0.0932928	0.0360185	0
3.52	0	0	0	-0.0929233	0.0369514	0
3.53	0	0	0	-0.0925537	0.0378769	0
3.54	0	0	0	-0.0921657	0.0388025	0
3.55	0	0	0	-0.0917777	0.0397202	0
3.56	0	0	0	-0.0913713	0.040638	0
3.57	0	0	0	-0.0909649	0.0415477	0
3.58	0	0	0	-0.0905404	0.0424573	0
3.59	0	0	0	-0.0901158	0.0433585	0
3.6	0	0	0	-0.0896732	0.0442596	0
3.61	0	0	0	-0.0892306	0.0451519	0
3.62	0	0	0	-0.0887701	0.0460442	0
3.63	0	0	0	-0.0883097	0.0469273	0
3.64	0	0	0	-0.0878316	0.0478104	0
3.65	0	0	0	-0.0873535	0.048684	0
3.66	0	0	0	-0.0868579	0.0495575	0
3.67	0	0	0	-0.0863623	0.0504211	0
3.68	0	0	0	-0.0858495	0.0512848	0
3.69	0	0	0	-0.0853367	0.0521381	0
3.7	0	0	0	-0.0848067	0.0529915	0
3.71	0	0	0	-0.0842768	0.0538343	0
3.72	0	0	0	-0.0837301	0.054677	0
3.73	0	0	0	-0.0831833	0.0555089	0
3.74	0	0	0	-0.0826199	0.0563407	0
3.75	0	0	0	-0.0820565	0.0571613	0
3.76	0	0	0	-0.0814766	0.0579818	0
3.77	0	0	0	-0.0808968	0.0587908	0
3.78	0	0	0	-0.0803008	0.0595998	0
3.79	0	0	0	-0.0797048	0.0603968	0
3.8	0	0	0	-0.0790929	0.0611939	0
3.81	0	0	0	-0.078481	0.0619787	0
3.82	0	0	0	-0.0778533	0.0627635	0
3.83	0	0	0	-0.0772257	0.0635357	0
3.84	0	0	0	-0.0765826	0.064308	0
3.85	0	0	0	-0.0759395	0.0650674	0
3.86	0	0	0	-0.0752813	0.0658268	0
3.87	0	0	0	-0.074623	0.066573	0
3.88	0	0	0	-0.0739498	0.0673192	0
3.89	0	0	0	-0.0732766	0.068052	0
3.9	0	0	0	-0.0725888	0.0687848	0
3.91	0	0	0	-0.0719009	0.0695038	0
3.92	0	0	0	-0.0711987	0.0702228	0
3.93	0	0	0	-0.0704965	0.0709278	0
3.94	0	0	0	-0.0697801	0.0716327	0
3.95	0	0	0	-0.0690638	0.0723234	0
3.96	0	0	0	-0.0683337	0.073014	0
3.97	0	0	0	-0.0676035	0.07369	0
3.98	0	0	0	-0.0668599	0.0743661	0
3.99	0	0	0	-0.0661162	0.0750272	0
4	0	0	0	-0.0653593	0.0756884	0
4.01	0	0	0	-0.0646024	0.0763344	0
4.02	0	0	0	-0.0638326	0.0769804	0
4.03	0	0	0	-0.0630628	0.0776111	0
4.04	0	0	0	-0.0622804	0.0782417	0
4.05	0	0	0	-0.061498	0.0788567	0
4.06	0	0	0	-0.0607033	0.0794717	0
4.07	0	0	0	-0.0599086	0.0800707	0
4.08	0	0	0	-0.0591019	0.0806698	0
4.09	0	0	0	-0.0582952	0.0812528	0
4.1	0	0	0	-0.0574768	0.0818357	0
4.11	0	0	0	-0.0566584	0.0824023	0
4.12	0	0	0	-0.0558288	0.0829689	0
4.13	0	0	0	-0.0549991	0.0835189	0
4.14	0	0	0	-0.0541584	0.0840689	0
4.15	0	0	0	-0.0533177	0.0846021	0
4.16	0	0	0	-0.0524663	0.0851352	0
4.17	0	0	0	-0.051615	0.0856514	0
4.18	0	0	0	-0.0507533	0.0861675	0
4.19	0	0	0	-0.0498916	0.0866665	0
4.2	0	0	0	-0.04902	0.0871654	0
4.21	0	0	0	-0.0481483	0.0876469	0
4.22	0	0	0	-0.047267	0.0881283	0
4.23	0	0	0	-0.0463858	0.0885922	0
4.24	0	0	0	-0.0454952	0.089056	0
4.25	0	0	0	-0.0446046	0.0895021	0
4.26	0	0	0	-0.0437052	0.0899481	0
4.27	0	0	0	-0.0428057	0.0903762	0
4.28	0	0	0	-0.0418976	0.0908043	0
4.29	0	0	0	-0.0409896	0.0912142	0
4.3	0	0	0	-0.0400734	0.091624	0
4.31	0	0	0	-0.0391571	0.0920156	0
4.32	0	0	0	-0.038233	0.0924072	0
4.33	0	0	0	-0.037309	0.0927803	0
4.34	0	0	0	-0.0363774	0.0931534	0
4.35	0	0	0	-0.0354459	0.0935078	0
4.36	0	0	0	-0.0345073	0.0938623	0
4.37	0	0	0	-0.0335687	0.094198	0
4.38	0	0	0	-0.0326233	0.0945337	0
4.39	0	0	0	-0.031678	0.0948504	0
4.4	0	0	0	-0.0307263	0.0951672	0
4.41	0	0	0	-0.0297746	0.095465	0
4.42	0	0	0	-0.028817	0.0957627	0
4.43	0	0	0	-0.0278594	0.0960413	0
4.44	0	0	0	-0.0268962	0.0963199	0
4.45	0	0	0	-0.025933	0.0965792	0
4.46	0	0	0	-0.0249646	0.0968386	0
4.47	0	0	0	-0.0239962	0.0970785	0
4.48	0	0	0	-0.023023	0.0973185	0
4.49	0	0	0	-0.0220498	0.097539	0
4.5	0	0	0	-0.0210722	0.0977595	0
4.51	0	0	0	-0.0200947	0.0979604	0
4.52	0	0	0	-0.019113	0.0981614	0
4.53	0	0	0	-0.0181314	0.0983427	0
4.54	0	0	0	-0.0171462	0.098524	0
4.55	0	0	0	-0.0161609	0.0986856	0
4.56	0	0	0	-0.0151725	0.0988472	0
4.57	0	0	0	-0.014184	0.0989891	0
4.58	0	0	0	-0.0131927	0.0991309	0
4.59	0	0	0	-0.0122014	0.0992529	0
4.6	0	0	0	-0.0112076	0.0993749	0
4.61	0	0	0	-0.0102139	0.0994771	0
4.62	0	0	0	-0.00921809	0.0995792	0
4.63	0	0	0	-0.0082223	0.0996614	0
4.64	0	0	0	-0.00722486	0.0997437	0
4.65	0	0	0	-0.00622743	0.0998059	0
4.66	0	0	0	-0.00522875	0.0998682	0
4.67	0	0	0	-0.00423006	0.0999105	0
4.68	0	0	0	-0.00323054	0.0999528	0
4.69	0	0	0	-0.00223101	0.0999751	0
4.7	0	0	0	-0.00123103	0.0999974	0
4.71	0	0	0	-0.000231059	0.0999997	0
4.72	0	0	0	0.000768961	0.100002	0
4.73	0	0	0	0.00176898	0.0999844	0
4.74	0	0	0	0.00276865	0.0999667	0
4.75	0	0	0	0.00376832	0.099929	0
4.76	0	0	0	0.00476723	0.0998913	0
4.77	0	0	0	0.00576614	0.0998336	0
4.78	0	0	0	0.0067639	0.099776	0
4.79	0	0	0	0.00776166	0.0996984	0
4.8	0	0	0	0.00875787	0.0996207	0
4.81	0	0	0	0.00975408	0.0995232	0
4.82	0	0	0	0.0107483	0.0994257	0
4.83	0	0	0	0.0117426	0.0993082	0
4.84	0	0	0	0.0127345	0.0991908	0
4.85	0	0	0	0.0137264	0.0990535	0
4.86	0	0	0	0.0147156	0.0989163	0
4.87	0	0	0	0.0157047	0.0987592	0
4.88	0	0	0	0.0166908	0.0986022	0
4.89	0	0	0	0.0176768	0.0984254	0
4.9	0	0	0	0.0186593	0.0982487	0
4.91	0	0	0	0.0196417	0.0980522	0
4.92	0	0	0	0.0206203	0.0978558	0
4.93	0	0	0	0.0215989	0.0976398	0
4.94	0	0	0	0.0225731	0.0974238	0
4.95	0	0	0	0.0235473	0.0971884	0
4.96	0	0	0	0.0245169	0.0969529	0
4.97	0	0	0	0.0254864	0.096698	0
4.98	0	0	0	0.0264508	0.0964432	0
4.99	0	0	0	0.0274153	0.096169	0
5	0	0	0	0.0283742	0.0958949	0
5.01	0	0	0	0.0293332	0.0956015	0
5.02	0	0	0	0.0302862	0.0953082	0
5.03	0	0	0	0.0312393	0.0949958	0
5.04	0	0	0	0.0321862	0.0946834	0
5.05	0	0	0	0.033133	0.0943521	0
5.06	0	0	0	0.0340732	0.0940207	0
5.07	0	0	0	0.0350134	0.0936706	0
5.08	0	0	0	0.0359466	0.0933205	0
5.09	0	0	0	0.0368798	0.0929517	0
5.1	0	0	0	0.0378056	0.0925829	0
5.11	0	0	0	0.0387315	0.0921956	0
5.12	0	0	0	0.0396496	0.0918083	0
5.13	0	0	0	0.0405676	0.0914026	0
5.14	0	0	0	0.0414776	0.0909969	0
5.15	0	0	0	0.0423876	0.090573	0
5.16	0	0	0	0.0432891	0.0901492	0
5.17	0	0	0	0.0441906	0.0897072	0
5.18	0	0	0	0.0450832	0.0892653	0
5.19	0	0	0	0.0459759	0.0888056	0
5.2	0	0	0	0.0468593	0.0883458	0
5.21	0	0	0	0.0477428	0.0878684	0
5.22	0	0	0	0.0486167	0.087391	0
5.23	0	0	0	0.0494906	0.0868961	0
5.24	0	0	0	0.0503546	0.0864012	0
5.25	0	0	0	0.0512186	0.085889	0
5.26	0	0	0	0.0520724	0.0853768	0
5.27	0	0	0	0.0529262	0.0848475	0
5.28	0	0	0	0.0537693	0.0843183	0
5.29	0	0	0	0.0546125	0.0837721	0
5.3	0	0	0	0.0554448	0.083226	0
5.31	0	0	0	0.056277	0.0826632	0
5.32	0	0	0	0.0570981	0.0821005	0
5.33	0	0	0	0.0579191	0.0815213	0
5.34	0	0	0	0.0587285	0.0809421	0
5.35	0	0	0	0.0595379	0.0803467	0
5.36	0	0	0	0.0603354	0.0797513	0
5.37	0	0	0	0.0611329	0.07914	0
5.38	0	0	0	0.0619182	0.0785287	0
5.39	0	0	0	0.0627035	0.0779016	0
5.4	0	0	0	0.0634762	0.0772746	0
5.41	0	0	0	0.064249	0.0766321	0
5.42	0	0	0	0.0650089	0.0759896	0
5.43	0	0	0	0.0657688	0.0753319	0
5.44	0	0	0	0.0665155	0.0746742	0
5.45	0	0	0	0.0672623	0.0740016	0
5.46	0	0	0	0.0679956	0.073329	0
5.47	0	0	0	0.0687288	0.0726417	0
5.48	0	0	0	0.0694484	0.0719544	0
5.49	0	0	0	0.0701679	0.0712527	0
5.5	0	0	0	0.0708734	0.0705511	0
5.51	0	0	0	0.071579	0.0698353	0
5.52	0	0	0	0.0722702	0.0691195	0
5.53	0	0	0	0.0729613	0.0683899	0
5.54	0	0	0	0.0736379	0.0676603	0
5.55	0	0	0	0.0743146	0.0669171	0
5.56	0	0	0	0.0749763	0.066174	0
5.57	0	0	0	0.075638	0.0654176	0
5.58	0	0	0	0.0762846	0.0646612	0
5.59	0	0	0	0.0769313	0.0638919	0
5.6	0	0	0	0.0775625	0.0631226	0
5.61	0	0	0	0.0781937	0.0623406	0
5.62	0	0	0	0.0788093	0.0615587	0
5.63	0	0	0	0.0794249	0.0607645	0
